business_id,name,address,latitude,longitude,stars,review_count,is_open,categories
MCP-kgDw_aP3yw4ReWXafw,Subway Restaurants,3228 N Broad St,40.0023489,-75.1530902,2.0,7,0,"Fast Food, Sandwiches"
BPBTCvmUfRnEH6yyABzOzA,Evil Genius Beer,1727 N Front St,39.9757885,-75.133938,4.0,283,1,"Nightlife, Beer Gardens, Gastropubs, Food, Breweries"
iGBNtwOI_v23D61f2R7e-w,Popeyes Louisiana Kitchen,2440 Grant Ave,40.0791915023,-75.027881,2.0,46,1,"Fast Food, American (Traditional), Chicken Wings"
Iq5svbpQv05faAs1i4G-IA,Johnny Chang's,2601 S Broad St,39.9179792,-75.1707493,3.5,64,1,"Thai, Japanese, Chinese"
gvPQfpdVHiksyjid6aJ6xQ,Maple Star,1521 Cecil B Moore Ave,39.9790688131,-75.1603825314,3.0,31,1,"Food Delivery Services, Food, Diners, Chinese"
VIYvcX9SScnqmoI0so1KZA,PrimoHoagies,2043 Chestnut St,39.9523626789,-75.1750177145,4.0,154,1,"Sandwiches, Italian"
i4lQ-RodAuQLYBiJtUdP8A,Fruit Salad & Smoothie Cart,13th & Chestnut St,39.9505512096,-75.1618480682,4.0,6,1,"Food, Food Stands"
SByH9Gjdr_bt_PD8N3hbCQ,Chick-fil-A,8500 Essington Ave,39.87596,-75.243216,3.0,79,1,"Event Planning & Services, Fast Food, Caterers, Chicken Shop"
D2OcZHMkznF5bbelwZ7TPw,Molly Malloy's,1136 Arch St,39.9531200778,-75.1589835418,4.0,339,1,"American (New), Breakfast & Brunch, Gastropubs"
1LhpU1alopR_l-bWVQPkUA,Oh Shea's Pub,1907 Sansom St,39.951175,-75.1723916,3.5,56,0,"Nightlife, Bars, American (New), Pubs"
6lZJoDkDMluXojctJ5RBnw,New Star Express Pizza,5202 Lancaster Ave,39.9771528,-75.2271105,1.5,17,1,Pizza
AnhgZCyjhzU8JVxl2ftJKQ,Cosmi's Deli,1501 S 8th St,39.9302586,-75.1579964,4.0,391,1,"Delis, Food, Bakeries, Sandwiches, Cheesesteaks"
h6jLBqYsg70klZfcXK4Pjg,Gino's Bakery,7142 Frankford Ave,40.0355169,-75.0437628,5.0,11,1,"Food, Bakeries"
poa82qNZZZlBMr9dSuMn2w,Checkers,5943 North Broad Street,40.0442427387,-75.1431878119,2.0,8,0,"Burgers, Fast Food"
Ipkx4Sa7ybn8C6LtTqTztw,Double Knot,120 S 13th St,39.9496993,-75.162185,4.5,1140,1,"Nightlife, Sushi Bars, Cafes, Japanese, Bars"
0w_FJ-oa1NnjWYiUQdG-Ow,Demetris Pizzeria & Mediterranean Cuisine,4438 Chestnut St,39.956484,-75.211282,4.0,7,0,"Pizza, Mediterranean, Greek"
JSg7qVsK6Z8uFhDKRyDMcA,The Personal Chef,6833 Germantown Ave,40.0551258,-75.186993,3.5,33,0,"Venues & Event Spaces, Specialty Food, Caterers, Event Planning & Services, Soul Food, Seafood Markets, Food, Seafood"
6id5WCI3awUbvs6R5ND0tw,"Steve Stein's Famous Deli-Restaurant, Inc",9359 Krewstown Rd,40.08618,-75.0461632,4.0,9,0,"Caterers, Event Planning & Services, Delis"
JzZyST-19Zhs5zA7Mw2Y9Q,Concetta's Pizza,4625 Princeton Ave,40.0287705,-75.0391079,4.0,16,0,Pizza
Wlvr5wT9ztlJb4eNVAKxIw,Ellen's Bagels Hoagies & More,200 S Broad St,39.949046,-75.164491,4.0,39,0,"Sandwiches, Breakfast & Brunch, Food, Bagels"
QSzK9qwKPOIuxjflT6GOkg,Georgian Bakery & Cafe,11749 Bustleton Ave,40.1202789666,-75.0159822922,4.5,24,1,"Cafes, Bakeries, Mediterranean, Food"
VgGmMEc68H1ZB_mtk83Cgg,Jimmy John's,3400 Civic Center Blvd,39.947631,-75.192604,2.5,28,1,"Delis, Food Delivery Services, Sandwiches, Fast Food, Food"
7NhDWaGc7xQfSDj3XKJq1w,Lebel Pizza,5601 W Girard Ave,39.9708487,-75.2327512,2.5,19,1,Pizza
gYYMQeg4X8FUcCxXI4c2Tw,Steve's Prince of Steaks,7200 Bustleton Ave,40.0456111,-75.0609207,4.0,488,1,"Sandwiches, Cheesesteaks, Steakhouses, American (Traditional)"
3rfuvMPsAWPuBcgbJfGRnA,Little Caesars,"1701 Welsh Rd, Ste 3",40.0875627874,-75.0392593629,3.5,8,1,"Pizza, Food, Fast Food"
zqWQ7ghq_qRnVOogdYXp6A,Rustica Rosticceria,111 S Independence Mall E,39.949756235,-75.1480621845,3.0,21,1,"Sandwiches, Chicken Shop"
_TazuLCE8YDVK2JIj2SCYw,Bain's Deli,427 S Broad St,39.9446992,-75.1649011,3.0,13,0,"Delis, Sandwiches"
U9BNibUtLnp8v9jBMPvLhA,Chickie’s and Pete’s,"8000 Essington Ave, Terminal C, Philadelphia Airport",39.87273,-75.252014,2.5,9,1,"Food, Bars, Chicken Wings, Sports Bars, Nightlife, Specialty Food, American (Traditional), Seafood"
HD89IKBPqc29dK8qpu6dVg,Pret A Manger,3730 Walnut St,39.9529106,-75.1982674,3.0,8,1,"Breakfast & Brunch, Salad, Cafes, Coffee & Tea, Food, Sandwiches"
va40jWz1dr0CHG4fIJgaHA,Olde Creamery Cafe,105 S 2nd St,39.948214025,-75.144035627,3.0,31,1,"Desserts, Food, Bakeries, Cafes, Ice Cream & Frozen Yogurt, Coffee & Tea"
jM3C2n2JyDKDK4dp5R-6Vw,Delancey Street Pizzeria,5701 Delancey St,39.9554326,-75.2362495,3.5,8,1,Pizza
FeHhy-6uPJUMyVYPAwYjKA,Jet Wine Bar,1525 South St,39.94403,-75.16799,4.0,166,1,"American (New), Bars, Sandwiches, Wine Bars, Nightlife"
jgHrwlWf6IzmtHcsuQOq9w,Palladino's,1934 E Passyunk Ave,39.9259194,-75.1684683,3.5,102,0,"Steakhouses, Cocktail Bars, Italian, Nightlife, Bars"
vejODO0L4F5tcnDkBq1_Ig,Fiesta Pizza III,8339 Germantown Ave,40.0751999,-75.2045458,2.5,74,1,"Greek, Breakfast & Brunch, Pizza"
q5v3wowN5iqGHSUALGF5Rg,Foghorn,4213 Ridge Ave,40.0091071614,-75.1941820979,4.0,150,1,"Chicken Shop, Southern"
TqCOt7qlUjH-0EGBs258RQ,K & A Sandwiches & Grocery,1439 S 20th St,39.9330013,-75.1774748,5.0,17,0,"Grocery, Sandwiches, Convenience Stores, Food"
yswMnHbSPhZoTdGO8a9ckQ,Fatboy and Slim's,3929 Sansom St,39.9548253,-75.2009783,3.5,7,1,"Bars, Nightlife, Pubs, Sports Bars, American (Traditional)"
-T_lkOvaK39R-Ufg6VUyxg,Magpie,1622 South St,39.9439921,-75.1695863,4.5,308,0,"Desserts, Food, Coffee & Tea"
N29UW_f0SUXEBWHB20hwvw,Everyday Good House,5501 N Front St,40.0348033,-75.1214392,3.5,66,0,"Barbeque, Asian Fusion, Korean"
hQ0LlCrkRdS12ZqhebKXzQ,Jimmy's Water Ice,2251 S Front St,39.9192063,-75.148602127,4.5,13,1,"Food, Ice Cream & Frozen Yogurt, Pretzels, Shaved Ice, Cheesesteaks"
68jYcCg7p8zEeArIUgky9Q,James,824 S 8th St,39.9388772,-75.1563327,4.0,101,0,"Automotive, Bars, Nightlife, American (New), Lounges"
zjTBfbvbN2Ps6_Ar0w-fuQ,Hinge Cafe,2652 E Somerset St,39.9792581,-75.1121554,4.5,292,1,"Nightlife, Arts & Entertainment, Caterers, Diners, Event Planning & Services, Coffee & Tea, Desserts, Food, Music Venues, Breakfast & Brunch, American (New), Cafes, Comfort Food"
b4Ill0aK9lPx990CsjHX-g,West Point Pizza,201 N 63rd St,39.9658774,-75.2458779,2.0,16,1,"Italian, Pizza"
0PTuPOOXkmoP0s5STUBY1w,Chez Ben,401 Chestnut St,39.9490604639,-75.147732608,3.5,24,1,"Breakfast & Brunch, Bars, Wine Bars, Brasseries, French, Nightlife, Coffee & Tea, Food"
0Dw9eqJsbfuVKsgAoc9NZg,Wild Crab Cajun Seafood & Bar,2051 Cottman Ave,40.0505154,-75.0641719,4.5,9,1,"Seafood, Bars, Nightlife, Beer Bar, Karaoke, Cocktail Bars"
E_EJIx6Qw74r6clNeVpldQ,Chester Family Pizza,5504 Chester Ave,39.9385041,-75.2243642,3.0,5,1,Pizza
iXJNxreQ5ImDklYG3L-YvQ,penrose cheesesteak,2201 Penrose Ave,39.9102487,-75.1869588,3.5,12,1,"Sandwiches, Ice Cream & Frozen Yogurt, Food, Bubble Tea, Cheesesteaks, Burgers, Seafood"
krC4geEoBG3Y1SOK8i_nug,The Crazy Leprechaun Bar & Grill,3589 Richmond St,39.9876447657,-75.092066549,3.5,22,1,"Nightlife, American (Traditional), Sports Bars, Bars, Irish Pub"
ZzFKPTk9zdsY-YgW3_sPPg,Copper Bistro,614 N 2nd St,39.961471,-75.141782,4.5,13,0,American (New)
OstyTgWTBX3pUEBrpeQRWA,New Garden,8033 Bustleton Ave,40.0604703365,-75.0519053265,3.5,8,1,Chinese
t3e6vLLB9ZzVuv0Cz4QukA,Nom Nom Bowl,1608 Sansom St,39.9504783,-75.168001,4.5,14,0,"Noodles, Food, Poke, Japanese"
8CiOiANqGJHTQJuTvgiBgA,Bridget Foy's,200 South St,39.9411099,-75.1458162,4.0,18,1,"American (Traditional), Salad, Soup"
fbkdwbIawWmDhgSrlI8Akw,SkyBrunch,"1717 Arch St, Fl 50",39.9556823161,-75.1689702394,3.5,78,0,"Event Planning & Services, Breakfast & Brunch, Venues & Event Spaces, Wedding Planning, Caterers"
tE0u6LlEQ9Wz9cx8_F7r3g,No. 1 Cafe,2731 E Allegheny Ave,39.9834633,-75.1015268,3.0,8,1,Chinese
ZVjNax0O1qixmtZJ11jpkg,Will BYOB,1911 E Passyunk Ave,39.9262603,-75.1674579,4.0,229,0,"French, American (New)"
zkk9mNwJS7va4l0Dp1HPEw,Rico Mexican Tacos,2084 E Allegheny Ave,39.9920377,-75.109829,5.0,9,1,Mexican
BOq6aYbFAyCYNv_7O2mIMg,Ishkabibble's,517 S St,39.9419643,-75.1513895,3.5,191,1,"Burgers, Cheesesteaks, American (Traditional)"
gDQxNJCOsHbRTdSWu1w2mA,Kildare's,509 S 2nd Street,39.941893,-75.1455042,3.5,9,0,"Irish, Pubs, Bars, Nightlife"
qONVcsU_vo3KFve4PtZqpg,El Provocon,6620 Castor Ave,40.0426716777,-75.0743865967,2.5,30,1,"Imported Food, Ethnic Food, Local Flavor, Spanish, Food, Dominican, Latin American, Specialty Food, Caribbean"
0f4snVRBbsomhoGkFD7GUA,City Pizza,100 Snyder Ave,39.9214837,-75.1485312,3.0,87,1,Pizza
mrF5yU8TBZDAeSyUq-6LSg,Argento's Pizza & Spaghetti House,"Andorra Shopping Center, 8500 Henry Ave",40.0626352,-75.23727,3.0,9,0,Pizza
1iFeA_iosPL9pWa3acFKJA,PrimoHoagies,2703 E Clearfield St,39.9828810847,-75.1046955585,4.5,18,1,"Sandwiches, Italian, Food"
UpmQ5hH-MDE2XLDBVqUFXA,The Manhattan Room,15 W Girard Ave,39.9689304,-75.1350098,3.0,26,0,"Nightlife, Arts & Entertainment, Music Venues, Diners"
Pela9KXyn_tHiQP5df1mUg,Philly Pretzel Factory,2955 Market St,39.9557798717,-75.1819683239,3.5,5,1,"Pretzels, Food, Hot Dogs, Bakeries"
r8rY6hJGtmVkJw1L--EDwg,Joe Santucci's Square Pizza Bar & Grill,4050 Woodhaven Rd,40.0859595,-74.9711521,3.5,136,1,"Food, Bars, Grocery, Pizza, Italian, Sandwiches, Nightlife, Salad, Seafood"
hMMN-y22t0RQitwCQHFNkA,New China,3977 Ford Rd,39.9995765686,-75.2093887329,3.0,42,1,Chinese
EplLH353uir93Jo_Py3xww,Franklin Social,401 Chestnut St,39.9490604639,-75.147732608,3.5,6,1,"Breakfast & Brunch, Cafes"
pBguunWb0Mu6hDxgZ6j1AQ,Guy Fieri’s Taco Joint,"900 Packer Ave, Live! Casino Hotel",39.9091912,-75.1646617,3.5,5,1,"Tacos, Mexican"
n9laTguU-iYpQZhgCmra8g,Tang's,37TH St And Spruce St,39.9510287,-75.1972745,3.5,19,1,"Chinese, Food Stands"
XPwT83sQMlVCh8_ztbyCFw,Philly's Gourmet Steaks,114 Market St,39.9496413446,-75.142798014,4.0,72,1,"Cheesesteaks, Buffets, Sandwiches, Burgers, Breakfast & Brunch, Beer, Wine & Spirits, Food"
YNzyPt4RdhDGUDlwxFtTQQ,Zavino,3200 Chestnut St,39.9536479551,-75.1891877265,4.0,314,0,"Bars, Tapas/Small Plates, Nightlife, Italian, Wine Bars, Pizza"
9fKBmH9_Wp44it_bDpWSLQ,Le Champignon De Tokio Sushi Bar,124-126 Lombard St,39.9419732,-75.1448595,3.5,21,1,"Japanese, Asian Fusion, Sushi Bars"
wPSQ2EGGlpTpjC4fsICQsg,Batter & Crumbs Vegan Bakery and Cafe,1401 Reed St,39.933173,-75.168853,4.5,77,1,"Bakeries, Custom Cakes, Food, Coffee & Tea, Cafes, Vegan"
at4y2FFxGBtSrZHYreNYCA,P&S Ravioli Company,1722 W Oregon Ave,39.9173293,-75.1771444,4.0,28,1,"Food, Sandwiches, Specialty Food, Italian"
kbXpjBSweedxQ1WrlJ5i7Q,Dan Dan,126 S 16th St,39.950247,-75.167598,4.0,860,1,"Taiwanese, Noodles, Szechuan, Chinese"
aPI5KpboojbTqLEMH_oY7w,Little Delicious,4821 Woodland Ave,39.9415445,-75.2123184,4.0,69,1,Caribbean
mlS4Q5pZXcY7NgdvfdBuBA,Masters Bar & Restaurant,1535 N Carlisle St,39.977071,-75.1590949,3.5,32,0,"Burgers, Nightlife, Bars, American (Traditional), Pubs"
e8l4qKiNMzEOqm2PH18E2A,Aviation Grill,One Arrivals Rd,39.877855,-75.244711,2.5,46,1,American (Traditional)
w9o0TzusrCcaeniqyW4NCg,Yunique Noodle House,200 S Broad St,39.9490779,-75.1648579,3.0,16,0,"Noodles, Korean"
oBXdVA8_gHq2ML2dkv6nhg,Strange Brew Coffee,1321 S 2nd St,39.9310268,-75.1478088,4.5,12,0,"Music Venues, Food, Arts & Entertainment, Cafes, Coffee & Tea, Nightlife"
FP5fr2zUeTEhI4-TGEeVCA,Vietnam Express,101 N 11th St,39.954055,-75.1575729,4.0,69,1,"Vietnamese, Sandwiches, Juice Bars & Smoothies, Bubble Tea, Food"
yfRWuLFs-mp9GbG82yyeTQ,Pita Pit,110 S 16th St,39.9506105,-75.1676072,3.5,63,0,"American (Traditional), Greek, Mediterranean, Vegetarian"
e7_srfXOYuHkX6fAim1T1g,Fathom Seafood House,200 E Girard Ave,39.968877,-75.133443,3.5,76,0,"Food, Seafood, Beer, Wine & Spirits"
LQZdcwfqneUIrZTy1VvWfg,Baan Thai,1030 N American St,39.9671988,-75.140984,4.0,235,1,"Thai, Desserts, Salad, Food"
JofztY500JID_vLJxtyVBw,Al-Sham Restaurant,6738 Bustleton Ave,40.0402499,-75.0661113,4.0,206,1,"Food, Kosher, American (Traditional), Food Delivery Services, American (New), Halal, Middle Eastern"
emeIVZ3qJEb070uh1cucXQ,The Locks At Sona,4417 Main St,40.026275,-75.225367,2.5,16,1,"Nightlife, Arts & Entertainment, Music Venues"
-v8dtO9BZmKidXLMohiQhQ,Urban Saloon,2120 Fairmount Ave,39.9670245,-75.1729544,3.0,320,1,"Bars, Nightlife, Barbeque, Whiskey Bars, American (New), Sports Bars"
Phde8iK9NVUClxBZnKuQyg,The Mulberry,1835 Arch St,39.9556688,-75.1708177,3.0,6,1,"American (Traditional), Pizza, Bars, Nightlife"
AV0oofqbYjWYXPQzxNDj2w,Miller's Ale House,9495 Roosevelt Blvd,40.0798351,-75.0285769,3.0,237,1,"Nightlife, Seafood, American (New), Bars, Sports Bars, American (Traditional)"
LJQzAt-l3G8l12WPwrwZPw,Ocho Rios Parrilla,1710 E Passyunk Ave,39.928481,-75.1653571,4.0,6,1,"Cocktail Bars, Vegetarian, Caribbean, Seafood, Nightlife, Bars"
fGeaHPDRkZj6ZUF37fe-XQ,Panda Garden,275 W Mt Pleasant Ave,40.0546452,-75.1939214,3.5,46,1,Chinese
7_8IYxOFYh3fsYAcyXVkpg,Canto House,941 Race St,39.955579,-75.1556782,4.0,43,1,"Chinese, Cantonese, Barbeque, Noodles"
3-71QXMKNtHi4DvSFogm-Q,Angie's Kitchen,618 S 52nd St,39.94995,-75.2272969,3.5,7,1,African
Le6m4lVrBQdBY3u0xOd_hA,Popeyes Louisiana Kitchen,2934 Island Ave,39.9023035,-75.242038,2.0,19,1,"Fast Food, Southern, Chicken Wings, American (Traditional)"
_Re2IwkeFUqUsPMRZK8jng,Freebyrd Chicken,111 S Independence Mall E,39.9497563,-75.1480623,4.0,57,1,"Caterers, Event Planning & Services, Sandwiches, Chicken Shop"
FIFi_8eNmc-jPHZVHPS3NQ,China Gourmet,2842 St Vincent Street,40.041592,-75.055007,4.0,132,1,"Chinese, Cantonese, Dim Sum"
082Z772_Ig8SXp9DibYCAA,La Casa Bella,4452 Main St,40.0265248,-75.2265609,3.0,35,0,"Pizza, Italian"
z3RdarkVy7JIwIICn-eT9A,Mako's Retired Surfers Bar & Grill,301 South St,39.9415863,-75.1476509,3.0,49,0,"Nightlife, Dive Bars, American (New), Bars"
CvDPDrGIMUQsZ8NeDWu2Ag,Bisou Bistro,4161 Main St,40.0235355,-75.219757,4.0,18,0,"French, American (New)"
7cpj7hjDTX5fb-6pYcZiGQ,Hungry Pigeon,743 S 4th St,39.93906,-75.14959,4.0,449,0,"Coffee & Tea, Food, Comfort Food, American (New), Breakfast & Brunch"
uf4gH2bLBox8bCHw30kJxQ,Bao Nine,38 S 19th St,39.9523066495,-75.1719804481,4.5,138,1,"Taiwanese, Asian Fusion"
8GTViyjR-lBVuZZLfcVx6Q,Star Fusion Express,5178 Parkside Ave,39.981332,-75.223961,2.5,33,1,"Seafood, Asian Fusion, Chicken Wings"
ROIohZxWgigjxjLQQ81Adw,Tony's Place,6300 Frankford Ave,40.0284115716,-75.0590577797,3.5,5,1,Pizza
rOspf7E1Y8YAbVXTZyl-tQ,Cedar Point Bar and Kitchen,2370 E Norris St,39.9768423,-75.1277643,4.0,313,1,"Southern, Bars, Cocktail Bars, Nightlife, Barbeque, Sandwiches, Beer, Wine & Spirits, American (Traditional), Food, American (New), Gastropubs"
oqy15jhe1lOXttEvd4Srog,El Poquito,8201 Germantown Ave,40.0735965366,-75.2026142093,3.0,394,1,"Mexican, Bars, Food, Nightlife"
fRiGyKVgVyVe5DtB5mMAFQ,Bella T's Pizza,2900 Levick St,40.031117,-75.062881,3.0,24,1,"Food, Pizza"
4vy8j-L9zXXFH_wh2sVzAw,Bower Cafe,263 S 10th St,39.946556,-75.157584,4.5,56,1,"Cafes, Food, Coffee & Tea"
jMYwBxdECwJWB-5-yvHyyQ,Mikawa,425 S Broad St,39.944753,-75.16489,3.5,30,0,"Japanese, Sushi Bars, Chinese"
knMaadLnS34vPDNkNlRLrA,City View Pizza and Grill,5608 N Broad St,40.0395546,-75.1449725,2.0,30,1,"Sandwiches, Pizza"
ptXuSpg-ScJpAyE2QoLU4Q,West Tavern,1440 Callowhill St,39.9595144642,-75.1634573936,3.5,88,1,"Dive Bars, Nightlife, Bars, Karaoke"
cbr2Db20L6P50CsxsX6c2A,Apricot Stone,"1040 N American St, Ste 601",39.9673315908,-75.1404441921,4.5,310,1,"Food, Armenian, Middle Eastern, Mediterranean"
80CuLvezLk7SkkzWbcv1Dg,C19 Cichetteria Venezia,267 S 19th St,39.9482333,-75.1726372,3.5,116,0,"Italian, Bars, Nightlife, Wine Bars"
u7t-oHdbEUotwSV9bDmEWg,Chops Cheesesteaks,602 South St,39.941913,-75.152519,4.5,18,0,Cheesesteaks
mRAEDyKqT5pXYLYJDoh6Rg,Paolo Gourmet Pizzeria,1336 Pine St.,39.9452319,-75.1643118,3.0,74,0,Pizza
lSZEa0IsVPWCT6Ym9NF6jw,Billy Murphy's Irish Saloon,3333 Conrad St,40.010788133,-75.1877212755,4.5,159,1,"Irish Pub, Burgers, Nightlife, Dive Bars, American (New), Irish, Bars"
IWHdx0NhDKADkGOgXgOFKQ,Tommy DiNic's,1136 Arch St,39.95347837,-75.1593960603,4.0,2221,1,"American (Traditional), Sandwiches"
iaZavx63kGEoiqAmMuOSew,Las Rancheritas,3956 N 5th St,40.0118579,-75.1361246,3.0,8,1,Mexican
A37C-01zpQty9FmxvZrxEg,El Taco,3233 Powelton Ave,39.960636,-75.1891359,4.0,69,1,Mexican
_q-ndCLtdC2BjSfO3238PQ,ShopRite of Bridge & Harbison,5597 Tulip St,40.0127313147,-75.0660249442,3.5,7,1,"Grocery, Delis, Bakeries, Food"
228lDMkEO2aH7CboBIXSwQ,Torresdale Pizza,7517 Torresdale Ave,40.032389,-75.0301971,4.0,6,1,"American (Traditional), Pizza, Burgers"
qfAEbGBZSq4oi6nkr9gOiQ,Jo Jo Place,2004 Chestnut St,39.9521115,-75.1738349,3.5,21,0,"Food Delivery Services, Chinese, Food, Ethnic Food, Specialty Food"
DXc0jSP1Kpm5jtck9o7zlg,Family Style Pizza,7033 Passyunk Ave,39.9162164,-75.2200845,4.0,6,0,Pizza
mAEA3VaTrvs64VLP2p_SsQ,Wendy's,5534 Wayne Avenue,40.0310497,-75.1782729,1.5,18,1,"Food, Fast Food, Burgers"
ziMvN9iVXWQJrBtzcEONMg,Philly Pretzel Factory,1532 Sansom St,39.950452,-75.1670215,4.0,117,1,"Food, Pretzels, Hot Dogs, Bakeries, Local Flavor"
vEgKBcuZxPsaExMXBP0SgQ,Palm Tree Market,717 N 2nd St,39.9623128,-75.140731,4.5,87,1,"Food, Convenience Stores, Grocery, Delicatessen, Coffee & Tea, Sandwiches"
_IMYHwq1YIkuyliJVivpAA,Frusco's Steak Shop,7220 Frankford Ave,40.0360695,-75.0428276,3.0,29,0,"Sandwiches, Cheesesteaks, Steakhouses"
sklR_i9tYQZEcfpRjpJtJQ,Lakeside Chinese Deli,207 N 9th St,39.9554851,-75.1540231,4.5,7,0,Chinese
edglJsudUEULkxm-rLtQbg,Brigantessa,1520 E Passyunk Ave,39.930511,-75.162822,3.5,215,0,"Italian, Bars, Nightlife, Pizza"
KHxnvzKcekc-dC_52q1j6g,Denim Lounge,1712 Walnut St,39.9497186,-75.1698503,2.0,20,0,"Bars, Nightlife, Lounges"
WP9GAuhvmUhm8MAxMqhgrQ,Indian Kitchen Lovash,236 South St,39.94126,-75.1470703,3.5,278,1,"Beer, Wine & Spirits, Gluten-Free, Salad, Vegan, Nightlife, Desserts, Event Planning & Services, Halal, Caterers, Pakistani, Bars, Food, Indian, Vegetarian, Cocktail Bars"
LzWvZFkxO-9tHfV0kX1EFQ,Read and Eat,6156 Ridge Ave,40.0346421281,-75.2166539803,3.0,19,0,"Used Bookstore, Books, Mags, Music & Video, Coffee & Tea, Bookstores, Shopping, Food, Bakeries"
PhvIKjKB-tkC6Lld0gQn9Q,Pandora's Lunchbox,1221 Walnut St,39.9491161725,-75.1615435784,4.0,103,0,"Italian, Pizza, Sandwiches"
oXjSx3T9NeWRKMDBFt1ZZQ,The Latest Dish,613 S 4th St,39.9411828,-75.1491621,4.5,108,0,"Vegetarian, American (New)"
qSeAn4hZV7QzpdqyHQ0ZKg,Crispy Pizza,1858 E Allegheny Ave,39.9951676,-75.1126054,2.0,12,1,Pizza
-6nQZ-QCkAyNHdtaxOxDpQ,Bimini Juice Bar & Salad Bar,807 N 2nd St,39.9631993932,-75.1408262551,4.0,79,0,"Salad, Juice Bars & Smoothies, Vegan, Vegetarian, Food, Coffee & Tea"
bi8cQT77t7hOlKbB7diCPg,Tiffin - Mount Airy,7105 Emlen St,40.0530319,-75.1956803,3.0,176,1,"Pakistani, Indian"
lHN1ljK30dCRgV6de1fFPw,Takka Grill & Shrimpie's,1910 W Cheltenham Ave,40.0675197,-75.1471273,2.5,24,1,"Seafood, Barbeque, American (Traditional)"
F2VLDCdsb8ewXyleu8l1rw,Nickels Tavern,2655 S 2nd St,39.9144249,-75.151323,4.0,9,1,"American (Traditional), Dive Bars, Nightlife, Bars"
erbA3m2FNa6BKMlW0a8P_w,Xinying Chinese Restaurant,2403 E Somerset St,39.983144,-75.114942,4.0,51,1,Chinese
WmGSfx0JbwNRT03ozyjb6A,Federal Donuts,540 South St,39.9418004,-75.1522351,4.0,104,1,"Donuts, Food, Coffee & Tea, Chicken Shop"
h6qJEi7ZvVrUMtExPb4kfg,Cold Cut Hut,2147 S 16th St,39.9236465,-75.1730178,3.5,6,1,"Delis, Food, Grocery, Convenience Stores"
3zEedfqHtCrQEUsmPsDNsA,$5 Fresh Burger Stop,2100 W Oregon Ave,39.9185202597,-75.1827766004,5.0,5,1,"Food Stands, Burmese"
vESmLNVMC9q7ZYKIwOtO8w,Gearo's,6836 Bustleton Ave,40.04152,-75.064943,5.0,5,0,Pizza
yhMpYBlu_yimn9sT-cIayA,Fitz and Starts,743 S 4th St,39.939060062,-75.1495900378,4.5,30,1,"Food, Bakeries, Wine Bars, Bars, American (New), Breakfast & Brunch, Nightlife"
NVQOP3yp16mU4tqCw89T9g,Lee's Hoagie House,246 S 11th St,39.9472360555,-75.159381777,3.5,26,0,"Wraps, Sandwiches, Cheesesteaks"
HxX6dXDeAOpkUPT4xT1wiw,Hokkaido,1316 Walnut St,39.948862,-75.162895,3.5,39,0,"Japanese, Asian Fusion, Sushi Bars, Thai"
rcmvoFr_DyXdaxoTvHJEHQ,C&D's Triangle Tavern,1338 S 10th St,39.9323114,-75.1609358,3.0,5,0,"American (Traditional), Dive Bars, Bars, Nightlife"
WrBTJTa7q6Ju44d0A7rJyA,European Republic,602 S St,39.941873,-75.1525336,3.5,50,0,"Specialty Food, Ethnic Food, Modern European, Seafood, Imported Food, Food, American (New)"
fjPsBdE-5ORzbEZ5pnloRA,Patou Restaurant,312 Market St,39.9501162,-75.1463155,2.5,15,0,"French, Bars, Lounges, Nightlife"
DhyRD0x7S-jav9DZN5ZusA,Sabir's Restaurant,3131 Walnut St,39.9523072,-75.1873948,2.0,14,0,"Indian, Convenience Stores, Food"
uH2p7qPdU4wUHyP2vxVNZg,KFC,3655 Aramingo Ave,39.99406085,-75.0949740366,3.0,11,1,"Chicken Wings, Fast Food, Chicken Shop"
PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,1237 E Passyunk Ave,39.9332010583,-75.159265814,3.0,4250,1,"Italian, American (Traditional), Sandwiches, Fast Food, Local Flavor, Cheesesteaks"
l2AIWFZ3ILuS4ovhdp_eeA,Steaks On South,308 South St,39.9413318,-75.1480397,3.5,97,0,"Cheesesteaks, Sandwiches, Burgers, Pizza"
f4QAry-KSSkNT3fZ034NQw,Danny's Cafe,1730 Snyder Ave,39.924954,-75.175654,4.0,10,0,"Food, Cambodian, Coffee & Tea, Sandwiches"
D7CBOXSfm0RetkuMbJ0KkA,The Fresh Grocer - Progress Plaza,1501 N Broad St,39.9766631335,-75.1577826341,2.5,71,1,"Food, Juice Bars & Smoothies, Grocery, Delis"
pFMGXlE1NwEXYPBgw3kRnA,Southern Inn,5741 Woodland Ave,39.9326866,-75.2245579,4.0,12,1,"Hotels, Event Planning & Services, Hotels & Travel, Breakfast & Brunch"
6Pyndi-qzq7AKuGHKD9WoQ,La Casa Del Buen Gusto,186 W Lehigh Ave,39.9911070666,-75.1346839964,3.5,5,0,"Mexican, Latin American, Puerto Rican, Dominican, Caribbean"
h19gWCpOaU-oMwfybICyBw,El Punto,4460 Whitaker Ave,40.0171903,-75.1168879,4.0,33,1,Sandwiches
fWRWzBfQnMcNiaOi5TJVdw,Cafe V and Kitchen,1318 South St,39.943354,-75.164005,3.0,140,0,"Food, Coffee & Tea, Cafes"
