loan_id,user_id,total_loan,year_of_loan,interest,monthly_payment,class,employer_type,industry,work_year,house_exist,issue_date,use,debt_loan_ratio,del_in_18month,known_outstanding_loan,known_dero,pub_dero_bankrup,early_return,early_return_amount,early_return_amount_3mon,isDefault
1020468,220468,7272.727273,3,9.441,259.99,B,幼教与中小学校,交通运输、仓储和邮政业,4 years,1,2016/8/1,0,14.4,0,11,0,0,0,0,0,1
1009454,209454,7500,3,15.741,269.23,D,上市企业,批发和零售业,< 1 year,1,2011/5/1,12,18.08181818,0,11,0,0,0,0,0,0
1022971,222971,4545.454545,3,12.69,167.73,C,普通企业,公共服务、社会组织,10+ years,0,2015/5/1,5,14.81727273,0,6,0,0,0,0,0,0
1000514,200514,31200,5,12.089,573.87,B,幼教与中小学校,交通运输、仓储和邮政业,10+ years,0,2015/9/1,0,20.85818182,3,9,0,0,0,0,0,1
1013932,213932,1181.818182,3,7.89,31.29,A,幼教与中小学校,电力、热力生产供应业,10+ years,0,2015/7/1,0,0.621818182,0,3,0,0,0,0,0,0
1030078,230078,17018.18182,3,7.191,451.18,A,政府机构,电力、热力生产供应业,,0,2017/4/1,4,10.90909091,0,9,0,0,0,0,0,0
1043862,243862,5000,3,9.229,173.35,B,上市企业,住宿和餐饮业,1 year,1,2016/4/1,4,21.38181818,0,7,0,0,0,0,0,0
1047378,247378,24375,3,5.427,741.87,A,高等教育机构,建筑业,3 years,0,2013/2/1,0,9.741818182,0,9,0,0,0,0,0,0
1020587,220587,26181.81818,5,14.49,564.56,C,政府机构,信息传输、软件和信息技术服务业,2 years,2,2014/11/1,0,29.61,0,14,0,0,0,0,0,1
1007375,207375,18000,5,17.091,570.58,D,政府机构,采矿业,10+ years,0,2016/2/1,0,28.33363636,1,23,0,0,0,0,0,1
1039626,239626,47272.72727,5,13.545,952.65,C,普通企业,文化和体育业,< 1 year,0,2017/10/1,0,36,0,23,0,0,0,0,0,1
1023283,223283,8181.818182,3,9.135,323.38,B,普通企业,文化和体育业,1 year,1,2014/10/1,0,16.73,0,11,0,0,0,0,0,0
1025336,225336,12000,3,16.49,389.4,D,政府机构,公共服务、社会组织,10+ years,2,2015/1/1,4,23.43,1,11,0,0,0,0,0,1
1017053,217053,14181.81818,3,13.959,402.54,C,普通企业,采矿业,6 years,1,2015/4/1,0,18.24545455,0,10,0,0,0,0,0,0
1028119,228119,6818.181818,3,10.791,249.08,B,普通企业,农、林、牧、渔业,3 years,0,2017/7/1,4,27.31909091,0,13,0,0,0,0,0,0
1027202,227202,9090.909091,5,17.028,258.97,D,政府机构,信息传输、软件和信息技术服务业,9 years,1,2014/5/1,0,36.14181818,0,13,0,0,0,0,0,0
1005904,205904,15000,3,5.93,455.86,A,普通企业,采矿业,10+ years,0,2015/2/1,5,2.809090909,0,7,0,0,0,0,0,0
1034910,234910,10909.09091,3,12.29,333.53,C,政府机构,公共服务、社会组织,< 1 year,0,2015/10/1,4,27.9,0,14,0,0,0,0,0,0
1025146,225146,10534.09091,3,7.9,402.87,A,普通企业,金融业,4 years,0,2012/1/1,0,13.89272727,0,14,0,0,0,0,0,0
1037210,237210,28636.36364,3,17.99,1265.16,D,普通企业,信息传输、软件和信息技术服务业,1 year,1,2017/5/1,0,22.93636364,2,10,0,0,0,0,0,1
1003729,203729,15272.72727,5,13.869,336.08,D,上市企业,金融业,2 years,0,2015/12/1,0,26.86363636,0,10,2,2,0,0,0,0
1045172,245172,29250,3,14.46,851.44,C,政府机构,交通运输、仓储和邮政业,10+ years,0,2016/3/1,2,12.6,2,13,0,0,0,0,0,0
1000526,200526,13636.36364,3,10.341,494.57,B,普通企业,制造业,5 years,0,2015/11/1,2,22.5,0,23,0,0,0,0,0,0
1016885,216885,6795.454545,3,16.956,273.4,E,政府机构,建筑业,10+ years,1,2015/3/1,0,6.027272727,0,4,0,0,3,3213,963.9,0
1040877,240877,30000,3,8.253,956.37,B,世界五百强,制造业,9 years,0,2015/10/1,0,11.10272727,1,12,0,0,0,0,0,1
1018804,218804,9090.909091,3,7.97,313.23,A,普通企业,电力、热力生产供应业,6 years,0,2017/10/1,0,9.760909091,0,8,1,0,0,3750,0,0
1011367,211367,7445.454545,3,22.539,340.47,E,幼教与中小学校,电力、热力生产供应业,< 1 year,1,2015/4/1,4,23.43272727,1,10,0,0,1,3669,1100.7,0
1017213,217213,4195.454545,3,13.491,123.05,C,普通企业,农、林、牧、渔业,10+ years,0,2014/10/1,4,25.04454545,0,16,0,0,3,673,0,0
1046658,246658,9090.909091,3,8.253,318.79,B,普通企业,房地产业,10+ years,1,2015/7/1,0,16.09090909,0,5,0,0,0,4527,0,0
1049292,249292,7000,3,16.489,242.63,C,普通企业,信息传输、软件和信息技术服务业,2 years,1,2015/1/1,0,23.72727273,0,5,0,0,0,301,0,0
1026153,226153,23636.36364,3,7.26,619.93,A,普通企业,文化和体育业,< 1 year,1,2015/7/1,4,12.61,1,15,0,0,0,9978,997.8,0
1002761,202761,16138.63636,5,25.78,588.01,F,普通企业,公共服务、社会组织,10+ years,0,2015/7/1,0,30.80909091,0,16,0,0,0,0,0,1
1048812,248812,19636.36364,5,14.99,428.13,C,普通企业,公共服务、社会组织,,0,2017/1/1,0,24.21,0,17,0,0,0,2754,550.8,0
1032115,232115,16363.63636,3,10.791,664.2,B,政府机构,电力、热力生产供应业,10+ years,0,2013/11/1,4,15.75,0,8,0,0,0,0,0,1
1005502,205502,13636.36364,3,15.381,446.22,D,普通企业,金融业,10+ years,0,2017/10/1,0,32.67272727,2,15,0,0,0,0,0,1
1009254,209254,26181.81818,3,18.205,850.31,D,普通企业,信息传输、软件和信息技术服务业,10+ years,1,2015/7/1,5,26.24727273,0,15,0,0,0,0,0,1
1045397,245397,26181.81818,3,8.18,754.07,B,普通企业,信息传输、软件和信息技术服务业,10+ years,1,2015/9/1,7,12.35454545,0,9,0,0,0,0,0,1
1034642,234642,20727.27273,3,8.18,596.97,B,上市企业,金融业,3 years,1,2015/8/1,0,12.71818182,0,8,0,0,1,8861,2658.3,0
1005720,205720,4545.454545,3,11.862,168.91,C,世界五百强,住宿和餐饮业,5 years,2,2015/12/1,1,29.35,0,10,0,0,1,1616,161.6,0
1004815,204815,15709.09091,5,15.389,334.99,C,普通企业,住宿和餐饮业,3 years,0,2016/7/1,4,11.22545455,0,7,3,1,0,0,0,1
1034218,234218,8727.272727,3,13.519,266.83,C,政府机构,金融业,8 years,1,2015/8/1,4,21.8,0,4,0,0,0,0,0,1
1000010,200010,31818.18182,3,14.498,1182.33,C,高等教育机构,公共服务、社会组织,4 years,1,2015/12/1,0,6.609090909,0,7,7,1,2,11458,2291.6,0
1035274,235274,15954.54545,3,15.291,481.25,D,上市企业,交通运输、仓储和邮政业,10+ years,1,2015/3/1,0,18.62181818,0,9,1,0,1,1743,522.9,0
1008216,208216,10909.09091,3,13.041,413,C,政府机构,金融业,10+ years,0,2016/10/1,0,24,0,13,1,1,3,1475,295,0
1036508,236508,6545.454545,3,13.882,201.07,C,政府机构,交通运输、仓储和邮政业,10+ years,1,2017/11/1,0,10.10181818,0,7,1,1,3,2187,0,0
1001942,201942,16000,5,11.99,355.84,C,政府机构,公共服务、社会组织,10+ years,0,2016/4/1,4,17.4,0,10,1,1,3,7802,2340.6,0
1048324,248324,10909.09091,3,9.17,318.79,B,普通企业,金融业,2 years,1,2015/12/1,4,13.89272727,1,11,0,0,2,859,257.7,0
1015949,215949,31818.18182,5,22.39,974.44,E,普通企业,交通运输、仓储和邮政业,9 years,2,2016/8/1,0,6.065454545,8,16,0,0,4,3181,318.1,0
1022905,222905,16363.63636,3,14.22,525.88,C,幼教与中小学校,农、林、牧、渔业,5 years,1,2012/10/1,0,17.49818182,0,17,0,0,3,3285,0,0
1008623,208623,13636.36364,3,7.272,470.6,A,普通企业,农、林、牧、渔业,10+ years,2,2018/6/1,7,12.27272727,1,13,0,0,0,709,212.7,0
1047018,247018,27272.72727,5,16.074,632.94,D,普通企业,建筑业,< 1 year,1,2015/11/1,0,38.45454545,0,20,0,0,3,2249,0,0
1004098,204098,8181.818182,3,10.9,326.92,B,普通企业,住宿和餐饮业,10+ years,1,2018/3/1,4,13.98272727,0,6,0,0,0,0,0,1
1017121,217121,15709.09091,5,9.064,391.52,B,普通企业,电力、热力生产供应业,10+ years,2,2016/12/1,0,7.363636364,0,11,1,1,1,3951,790.2,0
1029961,229961,21000,3,11.22,689.71,B,普通企业,房地产业,10+ years,1,2015/12/1,0,15.74545455,0,6,0,0,3,6469,1293.8,0
1023510,223510,6000,3,9.93,193.41,B,政府机构,金融业,10+ years,1,2017/7/1,0,7.208181818,0,11,0,0,2,362,72.4,0
1012294,212294,6981.818182,3,8.775,205.76,B,政府机构,制造业,10+ years,0,2016/4/1,0,21.92,0,18,0,0,3,1386,415.8,0
1039982,239982,3272.727273,3,17.57,143.75,D,高等教育机构,房地产业,< 1 year,1,2014/10/1,0,39.36,0,4,0,0,1,622,186.6,0
1007663,207663,13963.63636,5,13.739,287.91,B,普通企业,采矿业,< 1 year,0,2014/7/1,3,6.578181818,1,9,0,0,4,4363,0,0
1002142,202142,9450,3,11.061,315.19,C,普通企业,住宿和餐饮业,2 years,1,2015/10/1,0,13.67181818,1,10,1,0,0,0,0,1
1003829,203829,15000,3,8.784,482.32,B,高等教育机构,信息传输、软件和信息技术服务业,10+ years,0,2015/11/1,0,26.48,2,14,0,0,1,4139,413.9,0
1005406,205406,5727.272727,3,7.689,216.11,A,世界五百强,金融业,2 years,1,2015/1/1,0,28.5,0,11,0,0,1,833,249.9,0
1021846,221846,23636.36364,5,17.38,484.24,C,普通企业,制造业,7 years,0,2013/6/1,0,19.27272727,0,8,0,0,4,7568,2270.4,0
1028499,228499,8181.818182,3,10.99,327.34,B,上市企业,金融业,10+ years,2,2015/10/1,0,24.71818182,1,13,0,0,0,0,0,0
1023551,223551,16363.63636,5,7.99,405.44,A,普通企业,制造业,10+ years,0,2017/3/1,0,10.86545455,3,14,0,0,0,0,0,0
1006829,206829,8727.272727,3,11.99,265.68,C,政府机构,公共服务、社会组织,3 years,1,2015/12/1,3,6.403636364,0,9,0,0,0,0,0,0
1022440,222440,5875,3,4.788,176.93,A,上市企业,文化和体育业,3 years,1,2015/6/1,4,19.78909091,0,14,0,0,0,0,0,0
1030951,230951,17500,3,8.998,549.85,B,幼教与中小学校,批发和零售业,2 years,1,2015/7/1,4,14.80363636,0,11,3,1,0,0,0,0
1024360,224360,9000,3,8.998,282.78,B,幼教与中小学校,信息传输、软件和信息技术服务业,8 years,1,2015/11/1,4,20.05363636,0,16,0,0,0,0,0,0
1048551,248551,8181.818182,3,6.99,308.73,A,普通企业,农、林、牧、渔业,3 years,1,2014/11/1,4,9.46,0,3,0,0,0,0,0,1
1011029,211029,18181.81818,3,15.984,720.65,D,上市企业,公共服务、社会组织,7 years,1,2013/11/1,0,15.4,0,20,0,0,0,0,0,0
1004942,204942,10909.09091,3,15.61,349.65,D,普通企业,电力、热力生产供应业,10+ years,0,2015/10/1,0,19.30909091,1,10,0,0,0,0,0,1
1028229,228229,24545.45455,5,12.74,678.61,C,政府机构,文化和体育业,10+ years,0,2017/2/1,4,21.78181818,1,9,0,0,0,0,0,0
1016546,216546,10909.09091,3,4.788,361.38,A,政府机构,电力、热力生产供应业,9 years,0,2015/5/1,3,12.88636364,0,12,0,0,0,0,0,0
1002956,202956,4909.090909,3,8.253,191.28,B,政府机构,住宿和餐饮业,1 year,1,2015/11/1,4,8.46,0,5,0,0,0,0,0,0
1043395,243395,9272.727273,3,19.646,306.7,D,上市企业,金融业,3 years,1,2015/9/1,0,12.08454545,0,6,0,0,0,0,0,0
1027645,227645,10909.09091,3,8.239,311.02,A,普通企业,房地产业,4 years,1,2014/12/1,0,15.88090909,1,29,0,0,0,0,0,0
1018322,218322,7770.454545,3,9.99,212.13,B,普通企业,住宿和餐饮业,7 years,1,2015/11/1,0,28.11818182,0,7,0,0,0,0,0,0
1019044,219044,25000,5,24.189,690.34,E,幼教与中小学校,建筑业,9 years,1,2015/1/1,0,13.88727273,0,11,0,0,0,0,0,0
1007279,207279,5702.272727,3,10.725,155.13,B,普通企业,房地产业,8 years,1,2016/6/1,5,16.87272727,0,11,0,0,0,0,0,0
1042017,242017,9454.545455,3,15.576,274.05,C,上市企业,文化和体育业,9 years,0,2014/3/1,0,6.73,0,5,0,0,0,0,0,0
1046571,246571,11636.36364,5,14.418,311.41,C,普通企业,电力、热力生产供应业,1 year,1,2017/7/1,0,16.55181818,0,16,1,1,0,0,0,0
1046858,246858,15000,3,15.993,540.56,D,普通企业,农、林、牧、渔业,10+ years,1,2013/4/1,0,17.25,2,14,0,0,0,0,0,1
1001250,201250,7000,3,8.19,219.97,A,幼教与中小学校,房地产业,1 year,2,2015/1/1,4,8.86,0,11,0,0,0,0,0,0
1038269,238269,11672.72727,5,16.191,271.66,D,幼教与中小学校,信息传输、软件和信息技术服务业,2 years,0,2012/2/1,1,5.964545455,0,12,0,0,0,0,0,0
1022296,222296,13636.36364,3,8.541,480.43,B,上市企业,采矿业,10+ years,1,2015/1/1,0,5.76,0,7,0,0,0,0,0,0
1018515,218515,10181.81818,5,10.99,243.46,B,政府机构,信息传输、软件和信息技术服务业,4 years,0,2016/8/1,0,21.51818182,0,8,0,0,0,0,0,0
1033362,233362,5454.545455,3,12.529,164.62,B,政府机构,住宿和餐饮业,10+ years,2,2017/2/1,8,17.80909091,1,15,0,0,0,0,0,0
1033421,233421,17018.18182,3,13.67,489.86,C,普通企业,信息传输、软件和信息技术服务业,10+ years,0,2015/11/1,0,13.04181818,0,12,0,0,0,0,0,1
1043813,243813,27272.72727,3,13.014,860.04,C,普通企业,金融业,9 years,1,2016/3/1,0,5.056363636,0,9,0,0,0,0,0,1
1041887,241887,12354.54545,3,17.589,530.8,D,普通企业,建筑业,10+ years,0,2014/11/1,0,27.50909091,0,13,0,0,0,0,0,0
1016725,216725,4136.363636,3,16.14,123.3,C,幼教与中小学校,住宿和餐饮业,1 year,1,2018/8/1,0,5.1,0,8,0,0,0,0,0,0
1030091,230091,12272.72727,3,9.16,478.12,B,普通企业,房地产业,10+ years,0,2016/2/1,0,20.78181818,1,18,0,0,0,0,0,0
1007776,207776,13090.90909,3,8.703,385.35,B,世界五百强,金融业,10+ years,0,2013/11/1,4,18.52363636,0,10,0,0,0,0,0,0
1001834,201834,1527.272727,3,14.08,47.91,C,普通企业,制造业,2 years,1,2017/10/1,5,0,1,5,0,0,0,0,0,0
1020291,220291,14181.81818,3,10.91,392.36,B,普通企业,交通运输、仓储和邮政业,7 years,2,2017/9/1,0,17.01818182,0,19,1,0,0,0,0,0
1019863,219863,4545.454545,3,15.939,172.09,C,上市企业,农、林、牧、渔业,3 years,1,2014/7/1,5,13.75,0,7,0,0,3,734,146.8,0
1018364,218364,2000,3,15.31,69.64,C,普通企业,公共服务、社会组织,,1,2016/2/1,4,10.51818182,1,12,0,0,2,740,222,0
1004168,204168,5318.181818,3,7.416,204.41,B,高等教育机构,公共服务、社会组织,2 years,1,2017/2/1,4,16.07727273,0,7,1,1,3,2758,0,0
1037805,237805,16670.45455,3,9.79,646.98,A,政府机构,公共服务、社会组织,10+ years,0,2013/8/1,0,25.63636364,0,14,0,0,1,1171,234.2,0
1026810,226810,23636.36364,5,14.65,472.14,C,上市企业,农、林、牧、渔业,10+ years,0,2012/6/1,3,15.46909091,0,10,0,0,1,6706,2011.8,0
1015055,215055,3500,3,15.939,120.46,C,普通企业,批发和零售业,< 1 year,1,2014/8/1,10,6.79,0,5,0,0,3,274,27.4,0
1012183,212183,38181.81818,3,17.77,1261.3,D,幼教与中小学校,金融业,10+ years,0,2013/6/1,0,17.21454545,2,14,0,0,3,7069,1413.8,0
1007802,207802,19329.54545,3,9.891,773.35,B,普通企业,采矿业,10+ years,0,2013/10/1,4,18.54545455,0,16,0,0,3,5080,1524,0
1027583,227583,21818.18182,3,13.35,677.26,C,普通企业,金融业,< 1 year,0,2014/10/1,5,22.84363636,0,14,0,0,3,1504,451.2,0
1016076,216076,30077.27273,5,20.064,649.6,D,上市企业,住宿和餐饮业,7 years,0,2014/8/1,0,20.66,0,8,0,0,5,9058,905.8,0
1010323,210323,16545.45455,3,7.49,435.43,A,普通企业,国际组织,,0,2016/10/1,0,18.93818182,0,21,0,0,3,1427,428.1,0
1044672,244672,4545.454545,3,11.691,168.45,C,普通企业,农、林、牧、渔业,10+ years,1,2014/8/1,0,4.854545455,0,4,0,0,3,1158,347.4,0
1021890,221890,13090.90909,3,7.139,490.32,A,政府机构,批发和零售业,10+ years,1,2014/10/1,4,27.65454545,0,7,0,0,1,1350,405,0
1030280,230280,12556.81818,3,15.763,364.85,C,政府机构,文化和体育业,4 years,0,2013/1/1,0,22.51636364,0,4,0,0,3,160,32,0
1033246,233246,22727.27273,3,15.389,854.32,C,幼教与中小学校,房地产业,3 years,1,2015/8/1,0,11.46272727,2,10,0,0,3,3900,1170,0
1037078,237078,19936.36364,3,18.139,646.93,D,普通企业,金融业,10+ years,0,2015/1/1,0,26.51818182,1,7,0,0,1,8659,0,0
1003124,203124,6125,3,14.99,212.3,C,普通企业,公共服务、社会组织,2 years,2,2017/3/1,4,12.30909091,0,19,0,0,2,2920,584,0
1048240,248240,1200,3,13.739,40.14,B,幼教与中小学校,金融业,,1,2014/10/1,3,6.725454545,0,4,0,0,3,166,49.8,0
1047902,247902,26000,3,14.289,875.92,C,普通企业,住宿和餐饮业,2 years,0,2014/8/1,0,22.69,0,12,0,0,2,1540,0,0
1008517,208517,12000,3,17.27,393.66,C,高等教育机构,交通运输、仓储和邮政业,< 1 year,0,2013/1/1,4,15.82,0,10,1,1,0,2365,473,0
1027878,227878,4090.909091,3,5.852,150.58,A,普通企业,公共服务、社会组织,2 years,2,2015/5/1,4,23.45727273,0,12,0,0,0,0,0,1
1004091,204091,27272.72727,5,13.545,595.41,C,政府机构,建筑业,7 years,0,2017/5/1,0,28.14545455,5,5,0,0,4,9427,942.7,0
1014918,214918,21818.18182,3,11.061,800.48,C,政府机构,电力、热力生产供应业,6 years,2,2015/2/1,0,29.41818182,0,25,0,0,2,942,94.2,0
1024393,224393,3545.454545,3,12.69,100.64,C,普通企业,文化和体育业,3 years,0,2015/10/1,0,15.56727273,0,6,0,0,3,1415,283,0
1033652,233652,28275,3,23.639,907.41,D,普通企业,电力、热力生产供应业,10+ years,1,2016/8/1,0,21.61818182,0,9,0,0,3,940,0,0
1036716,236716,10909.09091,3,14.65,344.95,C,幼教与中小学校,交通运输、仓储和邮政业,5 years,0,2015/10/1,6,13.43454545,0,19,0,0,0,0,0,1
1006573,206573,11065.90909,5,15.389,314.64,C,上市企业,电力、热力生产供应业,1 year,1,2015/3/1,0,11.37272727,0,5,0,0,4,1068,320.4,0
1045465,245465,4545.454545,3,8.679,156.43,A,幼教与中小学校,电力、热力生产供应业,4 years,1,2015/11/1,0,22.6,0,9,0,0,3,2114,422.8,0
1001569,201569,18727.27273,5,23.639,563,E,政府机构,国际组织,3 years,1,2012/11/1,0,17.60727273,1,10,0,0,4,5864,1759.2,0
1044138,244138,28363.63636,3,8.459,748.65,A,政府机构,农、林、牧、渔业,3 years,0,2014/8/1,0,9.212727273,0,15,0,0,3,1816,363.2,0
1024660,224660,23590.90909,5,17.99,549.02,D,普通企业,信息传输、软件和信息技术服务业,10+ years,0,2016/7/1,0,22.78636364,0,11,0,0,0,0,0,1
1037818,237818,7727.272727,3,13.491,294.62,C,普通企业,公共服务、社会组织,,0,2017/3/1,4,10.84,0,5,0,0,2,1015,0,0
1039843,239843,6463.636364,3,12.591,202.48,C,政府机构,批发和零售业,2 years,1,2016/10/1,8,9.927272727,2,6,0,0,2,726,217.8,0
1039944,239944,37818.18182,5,10.989,679.75,B,政府机构,电力、热力生产供应业,9 years,0,2015/7/1,0,19.47,0,11,0,0,0,0,0,1
1046067,246067,16690.90909,5,14.049,491.88,D,普通企业,金融业,4 years,1,2015/6/1,4,25.33090909,0,13,0,0,0,0,0,1
1011692,211692,12272.72727,3,8.991,483.94,B,普通企业,房地产业,4 years,2,2015/10/1,0,22.96363636,0,15,0,0,0,0,0,1
1017473,217473,11454.54545,5,11.421,316.33,C,普通企业,电力、热力生产供应业,2 years,0,2015/10/1,4,30.89,0,20,1,0,2,1660,166,0
1000547,200547,2363.636364,3,7.731,63.22,A,幼教与中小学校,文化和体育业,8 years,0,2016/8/1,0,18.56,0,14,0,0,2,469,140.7,0
1025191,225191,25090.90909,5,22.806,679.68,E,普通企业,批发和零售业,9 years,0,2018/10/1,0,53.98,0,26,0,0,2,774,77.4,0
1048518,248518,24818.18182,3,8.679,657,A,高等教育机构,住宿和餐饮业,10+ years,0,2016/6/1,0,11.19090909,0,14,0,0,0,825,247.5,0
1027529,227529,8272.727273,3,9.135,226.37,B,政府机构,公共服务、社会组织,6 years,1,2014/7/1,4,15.30818182,0,13,0,0,3,2599,779.7,0
1033775,233775,29545.45455,5,27.675,820.39,F,政府机构,交通运输、仓储和邮政业,< 1 year,0,2017/8/1,0,27.78,3,12,0,0,3,6092,0,0
1034254,234254,17454.54545,3,12.528,546.2,C,政府机构,采矿业,10+ years,1,2009/11/1,4,16.51,5,12,0,0,3,3890,1167,0
1016634,216634,34363.63636,5,13.185,743.61,C,上市企业,公共服务、社会组织,3 years,0,2015/8/1,2,6.654545455,0,15,0,0,2,7267,1453.4,0
1010955,210955,7652.272727,3,20.889,237.32,E,普通企业,公共服务、社会组织,10+ years,1,2014/10/1,0,34.36363636,0,10,0,0,0,0,0,1
1049787,249787,3000,3,11.83,99.41,B,普通企业,住宿和餐饮业,9 years,1,2009/10/1,2,15.94,0,6,1,1,2,1486,445.8,0
1016258,216258,21272.72727,5,15.813,452.89,D,政府机构,国际组织,4 years,0,2014/10/1,0,15.89090909,0,12,0,0,4,1036,310.8,0
1014404,214404,25000,3,12.62,837.79,C,政府机构,信息传输、软件和信息技术服务业,,1,2017/10/1,0,6.392727273,0,16,0,0,0,0,0,1
1029763,229763,5200,3,13.739,173.94,B,普通企业,文化和体育业,2 years,1,2014/5/1,0,28.62545455,0,12,0,0,3,397,0,0
1003151,203151,6545.454545,3,15.389,273.39,C,政府机构,公共服务、社会组织,1 year,1,2015/5/1,0,10.19090909,0,3,0,0,3,252,75.6,0
1014241,214241,1145.454545,3,8.767,43.86,A,政府机构,房地产业,6 years,0,2017/6/1,9,13.75636364,1,30,0,0,0,0,0,1
1044130,244130,13090.90909,3,20.075,435.34,D,政府机构,批发和零售业,10+ years,0,2014/2/1,0,8.672727273,2,13,0,0,3,483,0,0
1025224,225224,16363.63636,3,8.59,474.14,A,普通企业,农、林、牧、渔业,10+ years,1,2016/9/1,0,8.738181818,0,6,0,0,3,6987,698.7,0
1029437,229437,14181.81818,3,5.841,367.74,A,普通企业,公共服务、社会组织,10+ years,1,2014/7/1,4,8.967272727,0,4,0,0,1,413,82.6,0
1014605,214605,14818.18182,5,17.568,427.51,E,上市企业,制造业,1 year,1,2014/7/1,0,16.22727273,0,5,0,0,0,0,0,1
1031182,231182,4909.090909,3,14.33,185.43,C,政府机构,批发和零售业,5 years,1,2013/3/1,0,8.036363636,0,6,0,0,3,2300,230,0
1044707,244707,20925,3,13.67,870,C,政府机构,制造业,5 years,1,2015/12/1,4,22.03636364,0,6,1,0,1,605,181.5,0
1020676,220676,818.1818182,3,23.4,38.92,E,普通企业,制造业,10+ years,0,2018/11/1,2,5.858181818,0,5,0,0,0,169,33.8,0
1021285,221285,16363.63636,5,13.779,431.16,C,上市企业,信息传输、软件和信息技术服务业,6 years,0,2014/3/1,0,12.96,5,10,3,0,3,5977,1195.4,0
1048292,248292,1636.363636,3,11.331,67,C,世界五百强,金融业,,1,2015/11/1,4,22.87636364,0,7,0,0,2,637,127.4,0
1000073,200073,32727.27273,5,7.101,606.72,A,普通企业,房地产业,1 year,0,2016/3/1,0,24.71,0,14,0,0,0,0,0,0
1023035,223035,23977.27273,5,21.12,687.09,D,普通企业,金融业,2 years,0,2013/11/1,0,17.78181818,0,10,0,0,0,0,0,0
1012373,212373,28636.36364,3,7.07,1081.82,A,政府机构,金融业,10+ years,2,2017/5/1,5,2.888181818,0,10,0,0,0,0,0,0
1023748,223748,13090.90909,3,8.998,502.72,B,高等教育机构,公共服务、社会组织,9 years,0,2015/10/1,0,16.02,0,13,0,0,0,0,0,0
1005016,205016,15709.09091,5,7.119,291.37,A,普通企业,信息传输、软件和信息技术服务业,3 years,1,2016/1/1,4,4.52,0,4,0,0,0,0,0,0
1032899,232899,31818.18182,5,15.378,814.03,C,政府机构,住宿和餐饮业,10+ years,0,2014/7/1,0,22.36363636,0,18,0,0,0,0,0,0
1043352,243352,31818.18182,3,10.439,1120.99,B,政府机构,金融业,4 years,0,2014/12/1,4,13.99090909,1,9,0,0,0,0,0,0
1011288,211288,30545.45455,3,19.305,1061.39,D,普通企业,公共服务、社会组织,7 years,1,2018/1/1,4,15.46363636,0,11,0,0,0,0,0,0
1044033,244033,10000,3,7.62,311.62,A,普通企业,采矿业,1 year,0,2012/4/1,12,2.094545455,0,4,0,0,0,0,0,0
1024487,224487,11818.18182,5,15.426,324.07,D,上市企业,金融业,,2,2015/1/1,0,19.63,0,7,0,0,0,0,0,0
1017424,217424,17727.27273,5,17.919,367.09,C,普通企业,公共服务、社会组织,7 years,1,2013/6/1,4,22.46727273,0,8,0,0,0,0,0,1
1048437,248437,1500,3,11.799,50.63,C,普通企业,金融业,1 year,0,2010/5/1,5,2.14,1,3,0,0,0,0,0,0
1030776,230776,24375,3,15.939,709.84,C,幼教与中小学校,房地产业,10+ years,0,2016/9/1,0,20.47272727,0,14,0,0,0,0,0,1
1001079,201079,4500,3,10.087,143.46,B,政府机构,公共服务、社会组织,5 years,1,2014/7/1,0,16.53545455,0,7,0,0,0,0,0,0
1012898,212898,5909.090909,3,10.99,163.67,B,普通企业,公共服务、社会组织,10+ years,1,2015/4/1,4,11.88181818,0,11,0,0,0,0,0,0
1017205,217205,21272.72727,5,8.789,364.89,A,普通企业,信息传输、软件和信息技术服务业,10+ years,0,2017/1/1,4,3.722727273,0,14,0,0,0,0,0,0
1034583,234583,38181.81818,5,12.13,780.86,B,政府机构,电力、热力生产供应业,4 years,0,2018/5/1,0,4.709090909,0,8,0,0,0,0,0,1
1031814,231814,28000,3,6.858,872.52,A,普通企业,交通运输、仓储和邮政业,10+ years,0,2012/12/1,0,12.12,0,13,0,0,0,0,0,0
1025902,225902,5890.909091,3,9.891,176.77,B,高等教育机构,房地产业,10+ years,0,2016/10/1,0,35.56363636,0,12,0,0,0,0,0,0
1012975,212975,18500,3,6.273,570.98,A,幼教与中小学校,住宿和餐饮业,10+ years,0,2013/10/1,0,22.43636364,0,19,0,0,0,0,0,0
1017403,217403,24000,5,18.689,596.34,D,普通企业,公共服务、社会组织,3 years,0,2016/8/1,0,13.13,0,13,2,1,0,0,0,1
1012470,212470,16000,3,12.141,542.89,C,普通企业,金融业,< 1 year,0,2016/11/1,0,15.17272727,0,7,0,0,0,0,0,0
1008404,208404,8068.181818,3,18.689,316.38,D,普通企业,公共服务、社会组织,6 years,0,2014/2/1,2,22.90909091,1,12,0,0,0,0,0,0
1010010,210010,10000,3,8.991,322.63,B,幼教与中小学校,文化和体育业,5 years,1,2015/9/1,0,4.156363636,0,7,1,1,0,0,0,1
1041439,241439,24000,5,10.377,528.19,B,普通企业,金融业,10+ years,1,2015/10/1,4,23.98909091,0,9,0,0,0,0,0,1
1004723,204723,29545.45455,5,7.89,505.6,A,政府机构,信息传输、软件和信息技术服务业,10+ years,0,2015/7/1,0,15.13636364,0,19,0,0,0,0,0,1
1048985,248985,5727.272727,3,10.736,225.09,B,普通企业,房地产业,1 year,1,2015/12/1,4,17.39,1,7,1,1,0,0,0,0
