label,processed_text
0,回 复查 尔狮 YuanCharles   You   rockgood   查尔狮 Yuan   Nana 环游世界   嘻嘻 娜姐 i   did   it 嘻嘻   查尔狮 Yuan 谢谢 谢谢 捧场 刚 发现 手机 充电 线 忘 拿 了 泪旋花念 想   最后 那个 苹果 笔记本 谁 收拾 的 呢 线 在 上面 么 泪     小明 候车 中 good   范振 东东 东 good
0,不 听 专家 言   吃亏 在 眼前 小编 就 说 嘛 哪里 会 有 这么 苛刻 的 婆婆 呀 偷笑 两位 老师 一致 认为 这 是 假 的 美女 选手 却 背道而驰 可怜 咱微 反应 姜振宇   老师 又 该 桑心 啦 懒得 理 你 真是 不 听 专家 言 吃亏 在 眼前 啊 晕
0,回覆 Carol 蔡小 爆衰   我 的 意思 是 我 可以 关注 王 阿姨   Carol 蔡小爆 回复   Invincible 蔡蔡 什么 表情 嘛 也 是 你 童鞋 吧
0,厕所 里 碰到 个 神人 他 说 拉屎 容易 擦屁股 难 TM 的 这些 天净 干 擦屁股 的 活 了 抓狂
0,假期 第 28 天 今晚 玩 宠物 游戏 在 我 当 了 两次 宠物狗 汪汪叫 着 被 溜 了 两圈 后 终于 轮 到 闺女 当 宠物狗 了 但是 她 说 让 我 带 她 去 参加 宠物 秀 就是 各种 漂亮 宠物 的 展示会 说 着 自己 就 打扮 上 了 凭 什么 我 当 宠物 时 就 被 溜 呢 衰 我 想 不是 我 不 明白 而是 这 世界 变化 快
0,好求 闷热   来场 暴雨 嘛 怒
0,畜生 怒
0,改天 姐给 你 吹个 枉 凝眉 包子 577   印真 之智   这么 便宜 淘宝 包邮 专区   一直 觉得 这个 很 有 艺术 感 可是 就是 不会 啊 失望   想 了解 更 多 白菜价 就 关注 淘宝 9 元 包邮
0,小花 311   原来 315 如此 热闹 了 晕
0,回复 海 合龙 祥壹人 壹本 蒋宇飞   海 合龙 祥能 恩 我 一本 呢 泪     李学君军 呵呵 微博 的 力量 请 赐 我们 的 海 合龙 祥 老师       笔记本电脑 一台 为 慈善 公益事业 而 努力   海 合龙 祥 我 唯一 的 本 了 三天 了 我 法上 苦不堪言 啊     honglili 必须 转发
0,好 吧 我 又 一次 错过 了 他 泪泪
0,张章 彰亮 不亮 泪泪 泪快 崩盘 吧 尼玛 市中心 房价 炒到 一万多 你 以为 你 是 帝都 呢 啊       全是 空房
0,今早 又 从 太平洋 那边 来条 短信   空气 都 有毒 了 妈 你 一定 要少 出门 注意 身体 别 生病 再 附上 几张 图 今天 这 迷雾 不堪 的 天 和 某 一天 晴天 百日 是 同一个 地点 不同 时刻 拍 的 不同 的 天空 此刻 的 北京 刚 拍照 的 情况 泪衰 衰衰
0,臭 傻 逼 打 丫 的   涅 磐 _ 钟 我 操   蚊 公子 无敌 我操 陈雨 如   我操 没 蹼 的 钢琴家   衰
0,太 大方 了 捐 出来 两个 新款 H 记 包包 了   唐伯 的 老虎 我 泪流满面 泪
0,回复 王东驰 good 说 的 好 此文 题目 好 但 剖析 不够 彻底 害羞 看来 作者 只是 揭开 了 汽车 运动 组织者 参与者 宣传者 的 头盔 尚留 防火 面罩 待 亲们 猜测 晕   王东驰 赞有 内涵 有 底蕴 才 有 文化 的 积累
0,OMG 抓狂 突然 好想次 鳗鱼 啊
0,银行 的 朋友 来 看看 这种 计算 方式 对 吗 要 对 的话 养老金 真的 就 不用 交了 上海 坊间 传播   衰莫 拉克 1088   衰 假装 在 西安   衰   时评 聚焦 衰 时代 迷思   衰
0,衰荀夜 羽   说 什么 都 来不及 了 小伙伴 们 已经 肿 的 和 水萝卜 似的 了 当时 如果 没 仔细 的 舔 爪 的话 其实 旁边 就是 凉水 锅 贫道 自己 完全 能 原谅 在 巨痛 中 拼命 舔 银耳 羹 的 自己 你们 的 男女 神 就是 个 吃货 逗比 真的 哭 了 起来
0,龙虾 要 多 了 实在 是 吃不下 了 太 没出息 了 泪泪泪 我 在 这里   朝阳区   httptcnzOsnFDT
0,小小 熊 意外 受伤 了 伤 得 很 严重 妈妈 心如刀绞 小小 熊 伸出 小手 给 妈妈 擦 眼泪 真是 好孩子 泪
0,看 完 刘氏 女 无法 抑制 大脑 下意识 的 联想 眼前 飘满 了 人肉 做 的 腌肉 吓 到 睡不着 安东 妮 2   委屈 晕
0,保养 个车 等到 这个 点 衰衰   没 来得及 洗车 就 得 赶往 机场   灰灰 灰   灰 走 啦   广州 广州 偶来 了 花心 偷笑 偷笑
0,明明 就是 大 傻 逼 泪泪   超大 潘 Crazy 其实 是 个 傻 逼泪
0,哎先 将 就 看吧 泪
0,忘发 照片 了 我 说 你们 怎么 误会 了 呢 刚 看 完 一部 电影 特别 响 非常 近娘 啊 好好 的 电影 观后感 又 被 我整 的 跟 找到 对象 了 一样 泪
0,全世界 最大 的 摩托车 honda 金翼 想念 我 以前 那辆 黑色 的 泪
0,绿城 身边 事怒 怒
0,晕   不 对 了 吃惊 不 对 了 不 对 了 要 大 了 兔 拉拉 810   袋 猫儿   冯宣元   鲜鲜 王   舒楚 砚 亦 东萍 博洛尼   燕子 燕子 飞   吾 酷 周小四   吾 酷 小宝   鼓手 余 伟民   杰哥 5286
0,我 买 贵 了 泪 以后 买前 先 查查 百度 搜索 App
0,我 今天 肠胃炎 卧床不起 你们 居然 没事 凭 什么 凭 什么 泪 Valiumty   你 赢 了 刘 竞翼 dudu 是 啊 是 啊 姐妹 们 的 聚会 好 happy
0,转发 晕晕
0,明天 找 我   我 处理   辉 姑娘 的 夏天 大帅 ZW   这 张木有 泪
0,粉 GuiLi 萌萌萌 cc 威武 威武 威武 抓狂   辉 小小 小辉 威武
0,碰面 啦 芊芊 之   好久不见 上 一次 来 贵阳 是 2010 年 11 月 了 一晃 这么久 了 这回 不吃 酸 汤鱼 啦 吃 豆米 火锅 hiahia   辣汗 汗 晕   我 在 这里   贵阳市 区   httptcnzOai9av
0,回复 黑线   则 其道 优选 之 嘻嘻   中国 之翼 扣子 抓狂   邮寄 当然 没有 登机 配发 快 回头 我 的 杂志 寄到 了 你 去 机上 再 给 我 放 回去 抓狂
0,午饭 后 去 酒店 睡 了 个 难得 的 午觉 两个 小时 啊 导致 晚上 精神 特 好 晚上 吃 河南 菜 一桌 长辈 们 焦点 都 在 我 身上 单身 的 女纸 伤不起 尹叔 都 开始 安排 政治 任务 咯泪 俺 不 就是 今年 又 恢复 单身 了 嘛 衰
0,相由心 生心 黑 了 还 会 好看 吗   倾听 指尖 过 几天 就 又 变回去 了 立据 欧畅   鳄鱼 进去 壁虎 出来 carlvinson 金牛   秦大胖 哥哥 倘若 秦城 好江上 数峰 青   宝 中堂 这才 几年 啊 抓狂
0,天天向上 五周年 爱 你 谢谢 你 阿 G 诺   给 节目组 和 观众 带来 的 惊喜 也 希望 大家 能 正确 和 积极 地 喜欢 她 不要 给 她 大量 地发 私信 短信 等 抓狂 去 打扰 她 的 学习 和 生活 愿 你 在 新 的 环境 有 新 的 成绩 好好学习 天天向上 期待 你 更加 完美 的 蜕变 心心心
0,劳碌 了 一天 晕   上课 presentation 复习 晚上 好 好吃 一顿 饱饭   嘿嘿 一 大碗 混沌 寿司   偶 就 不管 卖相 乐乐   吃饱 就 好   o   zZ
0,② 3 叁泪 白用 这 几年 了   洁 jie   终于 学会 了 对不起 jobs
0,出差   上海   转机   印尼 泪
0,哪有素 包子 啊 你 这 是 夸 咱们 包子 肉太多 吗 衰 SandyWM   大宝 小宝 一 见到 红红绿绿的 辣椒 碟 就是 胃 抽筋 倒 是 打包 回来 的 素 包子 全部 消灭 了 看来 咱家 面点 靠 谱 哦 花心   懒人 业余 餐厅 我们 有 故事 么 有 故事 么 我们 的 故事 还木有 开始 偷笑 PS 灯光 投影 真是 恰到好处 啊 妙极 灯笼 宝儿   花心
0,一大早 想 喝杯 咖啡 来 着 结果 喜欢 的 咖啡师 没 在 茂名 店泪 质馆 咖啡
0,睡 了 好 累 好 累晕
0,嗯 你 比 狗叫声 还 大 茉莉 香片 1982 还 被 4 只狗 围追堵截 泪泪化 外狂 封   张晓蕊 rry2   对 我们 跑 到 印度洋 的 西海岸 看 日出 茉莉 香片 1982   我 对 高尔 的 第一印象 也 是 好像 鼓浪屿 啊 但是 比 鼓浪屿 清净 多 了 当时 张晓蕊 rry2   还 鄙视 我 偷笑
0,减肥 还 吃 夜宵 打嘴 打 嘴泪 泪泪
0,怒 作家 大斌 什么 逻辑 崔付利 art   批评家 陈默 吃惊 向 以鲜   以后   强奸 少女 犯 又 多 了 一层 保护伞 作案 时 不 知道 对方 是 未成年 少女   向 以 鲜怒   大排 石前 街 肖铁 朱 又 可   六六 元猫 大大   唉 闭嘴 新闻 已死   妈 的 这个 是 官微 转 了 没 风险 怒
0,地沟油 毒 胶囊 毒奶粉 雾 霾 天 又 干掉 了 多少 个 中国 梦   大 脑门 芳 那些 年 被 房子 干掉 的 中国 梦泪 第一 圈圈   老漂 曾 庆祝   陈 特立   陈友 余   冯彬 的 微博   海南 汪俊
0,回复   寻 你 灯火阑珊 处用 靓 油炸 致 酥脆 带些 椒盐 味香   寻 你 灯火阑珊 处 貌似 蛇皮 呢 蛇 骨 还是 椒盐 好 成绩 哈   庄臣 微博 回复   深海 光盐 反而 我 不吃 狗肉 呢     深海 光盐 衰   我 觉得 自己 敢 吃 狗肉 已经 很 勇敢 了     蛇肉 至今 不敢 吃
0,泪 麻麻 沾 可 5   转发 微博
0,云上 的 诱惑 看剧 送 双人 欧洲 豪华游   入围 作品 NO27 东哥 已经 被 你 雷得 外焦里嫩 的 了 衰
0,可怜 可怜 好 可怜 求 帮助 泪泪泪 Tella 的 下午茶   凌   獠牙 绵羊   莲蓬 鬼话   桃小香   B型 帮转 老牛 叔叔 雕工 小匠   爱心 传递   云雾 山庄 001   香迪红馆 心理咨询 师 黄小梅 需要 的 是 AB型 血
0,又 一个 折腾 的 夜晚 浑身 痒 得 难以 入睡 脸 也 又 痒 又 疼 到底 什么 时候 能 好 啊 泪泪泪
0,我 又 饿 了 泪
0,收到 啦 晕 爱 你   连丹 向 全世界 说 爱 你 我 人生 中 第一次 收花 就是 你 送 的 我爱你
0,最想 让 人 一起 跳皮筋 啦 泪   婧琪 jesa 差不多 全有 玩过   好 怀恋    
0,不 喜欢 也 很 容易 带 我们 去 另外 一个 世界 抓狂
0,天之道 期盼 出台 动物 保护法   fnnie77   我 才 是 朝阳 大 呲 花   咋 啥 缺德 的 人 都 有 啊   抓狂 温暖 阳光 2008   可怜
0,很多 要 好 的 朋友 发 私信 问 为啥 全做 的 是 饼干 太 没 创意 啦 问 我 能 不能 做点 平时 少见 的 东西 我 思考 来 思考 去 晕 Fine 豁出去 咯 做点 不易 见到 的 东西 以前 只 在 外教 家 捣腾 过 的 玩意儿 虽然 看起来 很 简单 可是 却 相当 特别 哦 嘻嘻 大家 可以 猜猜 我要 做 啥 啦 BTW 大家 周末 最好 别 安排 活动 哦 偷笑
0,头疼 重返 春天 晕晕   我 在 首都国际机场 3 号 航站楼 到达   httptcnzjqyNof
0,回复 火山 火山 其实 是 我 前提 是 内心 朴素   火山 火山 其实 是 我 这般 奢侈 的 前提 是 什么 哼   力波 没 时间 工作 对照 无一 不 吻合 原来 我 已够 奢侈 哈哈     汪昕 视觉 好好   程程 访问 我 太 没 品味 了 泪
0,好 怕怕 的 说 在 7 逗留 几小时 的 我 勇敢 的 向 6 出发 泪泪 泪哥 你 咋 不 早点 说 啊   康康 homerun 家 跑 争取 把 189 去 一下 之后 也 就 啥 都 不怕 了 吧   响 开心 安静 de 萌
0,衰 纠结 死 了 撤掉 枕头 肩颈痛 是 缓解 了 可 因为 呼吸 不 畅 半夜 屡屡 犯 胸闷 气喘 起床 喝水 端坐 喷药 我 死 了 算了
0,回复 葡萄汁 Chasel 我 不 招聘 我 是 单纯 的 转发 泪 做 劳动力   葡萄汁 Chasel 你 是 招聘 还是 招聘   孙旭 ing 微薄 好 强大 还 能 当 智联 使 我 也 转发 一下 吧 呵呵     导演 麦田 诚招 摄影师 助理 及 平面 后期 微博 联系 影格 视觉
0,天 啊 太重 口 啦 小 宽 吃 的 好 尽兴 啊   小 宽 胖 这个 就是 令 我 节操 碎 一地 的 活吞 章鱼 的 视频 说实话 不 好吃 但 有趣 吸盘 粘着 你 的 舌头 和 上膛 不 知道 你 在 吃 它 还是 它 在 吃 你 饭点 的 时候 慎看 要是 你 打算 晚上 不 吃饭 又 找 不到 不 吃饭 的 理由 可以 猛 戳 抓狂
0,我 是不是 要 感谢 旅游 卫视 我妈 看 了 行者 之后 突然 对 我 说 你 去 做 什么 志愿者 我 不 拦 你 了 她 说 的 志愿者 就是指 我 说 的 去 各地 青旅 做 义工 旅游 我 愣 了 几秒 然后 嗷嗷 尖叫 起来 那 我 去 完 厦门 再 去 丽江 三亚 西藏 可以 咯 不是 让 你 白去 万一 碰见 好 女婿 给 我 带 回来 怒  
0,不 小心 又 看到 了 我 除了 流泪 和 照顾 好 我 的 宝贝 们 其余 什么 都 做不了 Padi 打呵欠   我们 除了 哭 还 能 干什么 泪泪泪
0,心   坐 着 火车 慢慢 地 行走 像是 一段 时空 穿越 的 旅行 心   中旅 辽宁沈阳 啊 失望 最后 什么 都 剩 不下
0,王中王 Mouse   玺 哒 木易   吃惊   我 就 一 单身 国安 球迷 衰孙 没 6r 爱国 安爱 五爷 _ 初三 战斗   这风 还 能 踢球 博学 调皮 小 胖子 _ 北京 衰   北京 海豚 之音 66 靠 吃惊
0,我 去 崇小吹 看 的 我 直 打 激灵   盐 妞儿 我滴个 天 哪   Alysha 妈妈   我 转发 不 转发 呢 犹豫   Ethan 龙宝妈 这个 真是 汗   珍尼花 真是 太重 了 晕     双眼皮 粉 喵 xXgangstaXx     矮马汗 这个 口味 有点 重 吃惊
0,这 世界 变化 快 总想 立竿见影 没有 培育 期泪
0,咖啡 喝完 反倒 的 不眼 了 抓狂 晕 思考 打 哈气 猪头
0,我 在 布达佩斯 游船 码头 见过 一个 艺人 也 玩儿 这个 演奏 了 匈牙利 5 号 不 固定 音高 的 耳朵 估计 这辈子 只能 看 人家 的 传奇 啦 泪   徐丽 _ 微光 徐徐
0,达人 揪 团 带路   台湾 自由 行 深夜 发吃 报复 醒 着 的 人 大叔 我 在 台北 夜游神 似的 逛 饿 啦 泪 扑 向 大名鼎鼎 的 林东芳 牛肉   大 夜里 还有 许多 人 打车 往 这儿 赶来 吃 地道 的 台湾 牛肉面 我 也 排队 候着 吃 一 大碗 半牛 半筋面 我 真格的 舒坦 啦 你们 都 睡 啦 不来 吃 点儿 馋嘴 偷笑 个人 游 台湾     httptcnzQEeKhU
0,明天 要 不要 去 做 头发 呢 悲伤 好 纠结 从 去年 9 月 到 现在 也 有 快 半年 没进 过 理发店 了 生病 每次 都 是 头发 长 了 自己 在家 剪成 狗 啃 的 泪泪 尼玛 我 是不是 太懒 了 泪泪泪 不过 还是 懒点 省钱 啊
0,我 每次 toy 短信 件 一 聊到 我要 其 吃 就 再聊 不 下去 了 那 才 怪事 呢 晕 晕 晕
0,我 怎么 想 也 想 不 出来 不加 V 我 到 现在 都 没想 通泥 哥儿   我 是 看 了 青梅 的 帖 才 想起 的 最 老 的 神仙 尼玛 我 想 了 10 秒 衰赖子 黄   哈哈   xiyafly 这 事儿 我 干过 台北 流浪 猫泪 轻轻 吵吵   泪 Gengchao1984 同悲
0,泪 我 给倩倩 看 我 06 年 年底 的 身份证 照 她 认真 看 了 无意 中说 你 怎么 现在 长成 这样 了 泪泪
0,EXO 再来 一发 张艺兴 那 京味 的 rap 绕口令 有 你 的 拳头 拳头 世勋 又 换发 色 这 发型 想吐槽 衰 又 想起 大龙 裤子 破 的 事儿 了 好像 能 说好 一阵子 偷笑 他 得 郁闷死 了 晚安 繁星 月亮 好 累心   我 在 httptcnzRI4lfW
0,这 就 叫 居者 有 其屋   曾国强   职场 无情 政府 无力 出 离 愤怒 出 离 无奈   李剑阁 _ 微博   谷裕 啊 我 还 记得 她 认识 的 朋友 大家 一起 转发 帮助 她   郭大燕 紫   我们 能 帮 她 些 什么 呢 泪 刘玉欣 我 刚 给 谷裕 打 了 电话 事实 就是 如此 郭大燕 紫
0,我们 偷 了 人家 的 菜 时光 却 偷 了 我们 的 青春 泪
0,价值 358000 元 的 庞巴迪 三轮 豪华 摩托 就 这样 闲置 在 酒店 大堂 晕晕 晕   我 在 厦门 艾美 酒店   httptcnzOgxQFD
0,我 想 我家 的 咖啡 了 泪 i 雷雨 i   刚看 了 泪泪   感动 泪微博 宠物 泪   麦麦噜   看到 大黄 从 狗肉 店 逃出来 边 狂奔 边 回忆 主人 如何 抛弃 它 的 时候 开始 泪奔泪 泪泪 泪泪 抱 着 小 miu 哭 了 个 痛快 你 可以 不爱 但 请 不要 伤害
0,赞 郭洪钧   人贩子 太 可恶 怒   必须 重典 格杀 衰
0,好 可爱 的 宝宝 愿 你们 早日 回家 静静的 绿野   李明佳   李 小苗   厚庸   新长征 突击手   织   南阳 电台 交通 音乐台   Sophielavie   泪 可怜 的 宝宝 要 找 爸爸妈妈 给力   711 记者 李静   可恶 的 人贩子   燕 炎炎 炎 喔 好 漂亮 的 小宝宝 快点 找到 自己 的 家   小新 D 大调   快点 回家吧
0,衰 这 社会 越来越 叫 人 看不懂 了
0,孝子 难当 杀青 镜头 在 B 组在 监狱 木 台词 仅 有 喜悦 小嘴 一瘪 哭 了 出来 这 眼泪 是 怀念 是 不舍 是 期待 泪 各位 兄弟姐妹 后会有期 刘国权 微博   摄影 金 曙   幸福 李明启   涂松岩   刘敏   演员 姜峰   曾培   勤奋 的 闫 毛毛   这 一年 我们 一起 苦 逼 的 日子 如此 甜蜜 嘻嘻   httptcnzOgxw9j
0,这位 粉丝 你 是 小 结巴 吗 为 嘛 我家 酒店 名字 变成 了 首都机场 机场 朗豪 酒店 泪
0,泪 浮云   经典语录 最杯 具 的 是 人 死 了 他 还 在 上 小学
0,一颗 牙害 的 我 吃饭 睡觉 都 不爽 决心 定灭 了 它 困   怒
0,这是 一场 规模 前所未有 精彩绝伦 震撼 视听 令人 印象 深刻 的 顶级 饕餮 盛宴 本年度 强力 推荐 吃货 和 非 吃货 们 都 来 欣赏 下泪 泪泪 请 自备 纸巾 正在 吃喝 的 同学 慎入 避免 伤及 无辜 群众 感谢 靠 谱 吃货   艾特 httptcnzHWuWww
0,刚 发现 南方 毒 太阳 把 我 的 胳膊 腿 晒 的 这么 黑 抓狂 怎么办 怎么办 求救 泪
0,好 冷冷 冷 啊 泪 这 股冷 劲儿 直逼 北方 翻个 身 就 碰到 冰凉 的 枕头 让 人肿 么 起床 嘛 泪来点 阳光灿烂 一下 不行 吗 抓狂
0,天上 地下 啊 可怜 尹佳 christy   能 让 导盲犬 上车 对 天朝 来说 就是 质 的 飞跃 了 还 敢 指望 带狗 上班 不杀 狗 就 行 北京 空亡线 情人 什么 都 不 说 了   都 是 泪 抓狂   北京 请 饶 了 这些 可怜 孩子 吧 看看 我们 天天 骂 的 美国 狗狗 怎么 生活 再 看看 我们 包容 厚德 的 北京 狗狗 怎么 生存 无语 全是 眼泪
0,衰
0,天 还 真 有 观众 记得 早年间 的 我 谢谢 你 泪 奔 泪泪
0,玩儿 去 青年 志 Lisa   journalrengood 送 孩子 本 哈哈 李宏杰 akaCheizak   作为 一个 爸爸 我 真 希望 时光倒流 变回成 宝宝 能 和 俺 的 爸爸妈妈 一起 参加 这个 节日 泪
0,你们 应该 叫 我 玩 两局 再 走 的 泪
0,好 吧 俏江南 整合 影视圈   郭熙妍 跨界 整合 即 赢销   杨迪 的 甜筒 乐园   湘鄂 情 与 足浴 怒 抓狂
0,流泪 不仅 排出 体内 的 毒 而且 也 把 心里 的 毒 排出去 多 舒服 泪
0,永亮 不 在 了   一壶 绿蚁 白乐天   回复 敏一嘴 南门 大嘴 麻辣烫 大嘴 排骨 鸭 美味 滋滋 烤鱼 猪蹄 虾永亮 火锅 如今 安在 否泪   敏一嘴 回来 扯 把子 冲 壳子 哈吃哈 喝 嘛   敏一嘴 说 啥子 喃     霜晨 月 xjm 国际 吃货 又 在 显摆 估计 回来 中文 都 不会 说 了 嘻嘻
0,下午茶 只有 松饼 和 茶 没有 蛋糕 泪饭 醉 份子 很 失望   我 在 这里 httptcnzRw76nl
0,吃惊   老板 是 台州 人 但 没 看出 文案 跟 台州 有 啥 关系 这 文案 确实 不错 挖 鼻屎 林辉 Ethan   台州 式 的 智慧 Shana 索娜   神 文案 啊 抓狂
0,刚刚 坐在 旁边 的 俩 位 姑娘 竟 大言不惭 的 讨论 着 要 如何 当好 小三儿 该 怎么 应对 人家 老婆 要是 这个 男人 以后 再有 其它 女人 她 该 怎么办 俩 人 谈话 中 还 时不时 的 透露 着 她 与 这个 男人 在 一起 的 目的性   吐 鄙视     我 真想 说 姑娘 您 长脸 了 吗 哪个 男人 能 看 上 您 他 的 品位 自然 也 高 不了 真替 你们 悲哀 怒骂
0,冤枉 呀 泪
0,是 的 我俩 婚礼 时 摄影师 忙 晕 到 顾头不顾尾 最后 发现 一场 婚礼 下来 居然 连 一张 只有 两人 单独 在 一起 象模 象样 的 都 米 有 气 也 来不及 了   太 不 专业 鸟泪 所以 新 人们 要 自己 规划 好 哪些 照片 不可 缺肖大卉 Flora 在 北京 这个 时间 通常 是 15 分钟 睡觉   咕拜 kitty 选择 婚礼 纪实 摄影师 相当 重要
0,雪花 那个 飘 啊 冻个 透心凉 啊 凌晨 三点 到家 六点 出门 悲 催 的 早晨 啊 今天 任务 很 艰巨 俺 在 央视 新台址 穿 一 笔杆 条直 正在 等 着 开 大会 呢 中国 经济 年度人物 评选 颁奖 盛典 但 心里 想着 要是 能来 碗 红薯 粥 就 着 馒头 咸鸭蛋 该 多 来劲儿 啊 泪 咸鸭蛋 的 链接 httptcnzWOrt2M   棒 茬子 红薯 粥 的 链接 httptcnzOEok2v
0,岂有此理 光天化日 女子 遭 骑车 男 精液 涂面 怒 24 日 上午 上海 外高桥 附近 一 男子 边 骑 电瓶车 边 手淫 然后 将 精液 涂 在 一 过路 女子 的 脸上 女子 随即 报警 经 调取 监控 警方 迅速 抓获 该 色魔 警方 提醒 广大 女士 遇到 此类 案件 切勿 有 羞怯 心理 一定 要 及时 报警   via 东方网
0,被 亲过 就 不会 再 喜欢 了 泪   翟 猫猫 超 喜欢 水母
0,回复 艹 艹 西   小脸 的 家伙 要 不要 气人 呀 抓狂 抓狂 抓狂 艹 艹 西内 啥 希拉里 敢不敢 放张 显着 我 秀气 婀娜 一点 的 PP 啊 喵 呜
0,今年 照 的 全家福 我 咋 越来越 老 还 丑 啦 抓狂   呜呜 呜 悲伤 也 可能 是 不 上 像 哈 害羞
0,继续 失眠 衰
0,怒 没有 一件 事儿 不 需要 返工 的 装 木门 的 埋怨 墙 没 砌 好 装 推拉门 的 埋怨 门框 没 做好 装 橱柜 的 埋怨 上下水 没装 好 装烟 灶 的 埋怨 吊顶 没铺 好 那 请问 对 开门 的 书柜 给我发 了 四扇 方向 一样 的 顺拐 玻璃门 我该 埋怨 谁 啊 尼玛 是 我 做人 没 做好
0,石头 哥 您 得 多 爱 我 啊 太 开心   太 穿越 了 吧 我 跟不上 趟 是不是 想起 了 二中 老 化学 实验室 强烈建议 你 把 家里 那个 开锅 就 会 吹哨 啸叫 的 烧 水壶 换掉 我 就 害怕 那 玩意儿 只要 用 它 烧水 就 会 不断 的 想 上 小号 其实 毛 也 没有 直到 烧 完水衰
0,我 是 有 多 用心 晚上 做梦 都 是 写写 写 的 抓狂
0,蜡烛 蜡烛 蜡烛 蜡烛 曾 采访 过泪
0,突然 大雨 没带 伞 打 不到 车 哪位 好心人 来 送 我 一程 泪泪 泪泪
0,月饼 炒 辣椒 太特 么 有 创意 了 哈哈   汇 英杰   明天 看 咱们 第 9 大 菜系 有没有 月饼 炒 辣椒 嘻嘻   董芳 0000 偷笑 偷笑   全球 经典音乐 是 啊 闻名全国 泪果 粒 橙 _ cyx   汇 英杰
0,明天 回 荷兰 了 好 舍不得 泪
0,好 激动 笑哈哈 得意 地笑 今晚 快乐 大本营 还 将 迎来 爸爸 去 哪儿 大 电影 终极 预告片   太 开心 在 节目 中以 2 分钟 超长 的 姿态 重磅 亮相 鼓掌 还 记得 不久前 五小萌娃 爆笑 大闹 大本营 吗 哈哈 据说 爸爸 去 哪儿   为此 准备 了 一大 波 福利 给 大家 泪官 微君 也好 想 参加
0,哎 这点儿 吃饭 咋 减肥 啊 抓狂 泪 哼
0,不是 很 喜欢 青梅   保质期 到 之前 肯定 吃不完 只能 分送 人 了 自由 的 南希   爱死 你 啦 先 吃 再 减 哈哈哈哈   全球 奇事 趣闻 我要 胖死 了 泪
0,今天 可真热 啊 热 的 头晕 泪   httptcnzWtVo4V
0,咋 了   咏梅   同学   呵呵 咏梅 灿烂   泪   郭月晨 渔   樵   耕   读 多么 恬静 的 生活   向往 中 空心 石头 的 马甲   等 老 了 我 就 去 个 偏远 山区 自己 开垦 一小块 田地 每天 看着 果实 的 生长 杜文岭   我们 还 在 一起 郭月晨   仁者 乐兽   转发 微博
0,当时 我 震惊 了 照片 惨不忍睹 抓狂
0,怒 这题 谁 出 的
0,弟 啊 来 点 花生 吧 告诉 他们 我 是 买 花生 的 泪 竹子 姐姐 的 微博   右边 两位 有 基情 哈哈 花生 弟韩 建文 爱 你 爱 你 张 相亮 ETS   爱 你 亲亲
0,第四个 爸爸 我 替 宝宝 的 妈妈 对 你 说 你 妹 的 怒
0,九世 矫情 精   绝对 真爱 啊 泪   社交 礼仪 心理学 真正 爱 你 的 人心   甜蜜 情侣 吧
0,丧尽天良 啊 抓狂 抓狂   新闻晨报 心理医生 已到 医院 为 被 挖眼 男孩 做 心理 疏导 原本 再 过 一周 小斌斌 就 上一年 级 了 他 已备 好 书包 铅笔 小本儿 充满 期待 医院 里 看望 捐款 的 群众 络绎不绝 可 没人 知道 该 怎么 回答 他天 为什么 还 不亮 的 问题 太原市 的 心理医生 已到 医院 希望 能 有所 帮助 中国 之声
0,体重 猛涨 脱 了 衣服 老公 说 不 看 脸 28 盏灯 都 得 灭 了 你 这 是 说 我 没 市场 了 是 么 抓狂
0,不 花钱 拿 地算 啥 本事 有 本事 外国 抢 去 整天 惦记着 如何 把 老百姓 保命 的 骗 到手 怒
0,一直 搞不清楚 自己 的 年纪 9 月份 过生日 以后 俺 到底 是 几 周岁 嘛 思考 抓狂
0,不会 的 纸书 应该 永远 不会 消失 就 像 电视 没有 让 电影 消失 一样 抓狂   老马 的 sina 微博 电子 阅读 替代 纸 媒介 就 像 数码 替代 胶卷 一样 啊   兔哥 63   新华书店 得 加快 转型 了 抓狂   小树林 s 回复 老马 的 sina 微博 一定 是 低价 倾销 肯定 不 属于 市场经济 中 的 正当竞争
0,不能 吃 太胖 啊 抓狂 会 被 摔死 的 杰哥 5286   夜千 night   吾 酷 周小四   吾 酷 小宝   鼓手 余 伟民   哈哈
0,看到 这 本书 的 评论 见大图 我 哭 了 居然 这么 多 给 我 评一星 的 读者 我 冤枉 呀 泪 请 大伙 明鉴 呀 我 所说 句句 属实 呀 看 其它 评论 httptcn8sx7KBY   PS 书评 摘自 男人 除了 性 还 在 想 什么
0,昨天 白天 喝 了 一天 小米粥 晚上 喝 的 薏米 粥 刚 喝 了 一点 菠菜 粥 衰   我快 成水 做 的 了 脸 都 浮肿 了 衰   加油 快快 好 起来 奥特曼
0,我 怎么 看 我 有点 晕晕
0,你们 对 我 也 差不多 奥特曼 奥特曼 奥特曼 锐子 _ 鼓掌 鼓掌   威笑 1007 最后 一张 衰锐子 _   如果 是 你 我 便 爱 你
0,吃完饭 之后 吐 最近 都 已经 习惯成自然 了 我 真心 是 控制不了 自己 的 身体 了 想要 怎样 要么 给 个 痛快 要么 就别 折磨 我 好玩儿 么 怒 怒 shit
